CATALOG_NBR;STRM;SESSION_CODE;CLASS_SECTION;SEQ;CLASS_EXAM_TYPE;DATE_HEURE_DEBUT;DATE_HEURE_FIN;FACILITY_ID;DESCR;STRM_ID
3010082;2093;1;LG1;      3; ;2009-09-15 18:45;2009-09-15 21:45; ; ;20931
3010082;2093;1;LG1;      4; ;2009-09-22 18:45;2009-09-22 21:45; ; ;20931
3010082;2093;1;LG1;      5; ;2009-09-29 18:45;2009-09-29 21:45; ; ;20931
3010082;2093;1;LG1;      6; ;2009-10-06 18:45;2009-10-06 21:45; ; ;20931
3010082;2093;1;LG1;      7; ;2009-10-20 18:45;2009-10-20 21:45; ; ;20931
3010082;2093;1;LG1;      8; ;2009-11-10 18:45;2009-11-10 21:45; ; ;20931
3010082;2093;1;LG1;      9; ;2009-11-17 18:45;2009-11-17 21:45; ; ;20931
3010082;2093;1;LG1;     10; ;2009-11-24 18:45;2009-11-24 21:45; ; ;20931
3010082;2093;1;LG1;     11; ;2009-12-01 18:45;2009-12-01 21:45; ; ;20931
3010082;2093;1;LG1;     12; ;2009-12-08 18:45;2009-12-08 21:45; ; ;20931
3010082;2093;1;LV1;      1; ;2009-09-04 18:45;2009-09-04 21:45; ; ;20931
3010082;2093;1;LV1;      1;INTR;2009-10-28 18:30;2009-10-28 21:30; ; ;20931
3010082;2093;1;LV1;      2; ;2009-09-11 18:45;2009-09-11 21:45; ; ;20931
3010082;2093;1;LV1;      2;FIN;2009-12-12 13:30;2009-12-12 16:30; ; ;20931
3010082;2093;1;LV1;      3; ;2009-09-18 18:45;2009-09-18 21:45; ; ;20931
3010082;2093;1;LV1;      4; ;2009-09-25 18:45;2009-09-25 21:45; ; ;20931
3010082;2093;1;LV1;      5; ;2009-10-02 18:45;2009-10-02 21:45; ; ;20931
3010082;2093;1;LV1;      6; ;2009-10-09 18:45;2009-10-09 21:45; ; ;20931
3010082;2093;1;LV1;      7; ;2009-10-16 18:45;2009-10-16 21:45; ; ;20931
3010082;2093;1;LV1;      8; ;2009-11-06 18:45;2009-11-06 21:45; ; ;20931
3010082;2093;1;LV1;      9; ;2009-11-13 18:45;2009-11-13 21:45; ; ;20931
3010082;2093;1;LV1;     10; ;2009-11-20 18:45;2009-11-20 21:45; ; ;20931
3010082;2093;1;LV1;     11; ;2009-11-27 18:45;2009-11-27 21:45; ; ;20931
3010082;2093;1;LV1;     12; ;2009-12-04 18:45;2009-12-04 21:45; ; ;20931
3010082;2093;1;S01;      1; ;2009-09-02 18:45;2009-09-02 21:45; ; ;20931
3010082;2093;1;S01;      1;INTR;2009-10-28 18:30;2009-10-28 21:30; ; ;20931
3010082;2093;1;S01;      2; ;2009-09-09 18:45;2009-09-09 21:45; ; ;20931
3010082;2093;1;S01;      2;FIN;2009-12-12 13:30;2009-12-12 16:30; ; ;20931
3010082;2093;1;S01;      3; ;2009-09-16 18:45;2009-09-16 21:45; ; ;20931
3010082;2093;1;S01;      4; ;2009-09-23 18:45;2009-09-23 21:45; ; ;20931
3010082;2093;1;S01;      5; ;2009-09-30 18:45;2009-09-30 21:45; ; ;20931
3010082;2093;1;S01;      6; ;2009-10-07 18:45;2009-10-07 21:45; ; ;20931
3010082;2093;1;S01;      7; ;2009-10-14 18:45;2009-10-14 21:45; ; ;20931
3010082;2093;1;S01;      8; ;2009-11-04 18:45;2009-11-04 21:45; ; ;20931
3010082;2093;1;S01;      9; ;2009-11-11 18:45;2009-11-11 21:45; ; ;20931
3010082;2093;1;S01;     10; ;2009-11-18 18:45;2009-11-18 21:45; ; ;20931
3010082;2093;1;S01;     11; ;2009-11-25 18:45;2009-11-25 21:45; ; ;20931
3010082;2093;1;S01;     12; ;2009-12-02 18:45;2009-12-02 21:45; ; ;20931
3010082;2093;1;S02;      1; ;2009-09-03 18:45;2009-09-03 21:45; ; ;20931
3010082;2093;1;S02;      1;INTR;2009-10-28 18:30;2009-10-28 21:30; ; ;20931
3010082;2093;1;S02;      2; ;2009-09-10 18:45;2009-09-10 21:45; ; ;20931
3010082;2093;1;S02;      2;FIN;2009-12-12 13:30;2009-12-12 16:30; ; ;20931
3010082;2093;1;S02;      3; ;2009-09-17 18:45;2009-09-17 21:45; ; ;20931
3010082;2093;1;S02;      4; ;2009-09-24 18:45;2009-09-24 21:45; ; ;20931
3010082;2093;1;S02;      5; ;2009-10-01 18:45;2009-10-01 21:45; ; ;20931
3010082;2093;1;S02;      6; ;2009-10-08 18:45;2009-10-08 21:45; ; ;20931
3010082;2093;1;S02;      7; ;2009-10-15 18:45;2009-10-15 21:45; ; ;20931
3010082;2093;1;S02;      8; ;2009-11-05 18:45;2009-11-05 21:45; ; ;20931
3010082;2093;1;S02;      9; ;2009-11-12 18:45;2009-11-12 21:45; ; ;20931
3010082;2093;1;S02;     10; ;2009-11-19 18:45;2009-11-19 21:45; ; ;20931
3010082;2093;1;S02;     11; ;2009-11-26 18:45;2009-11-26 21:45; ; ;20931
3010082;2093;1;S02;     12; ;2009-12-03 18:45;2009-12-03 21:45; ; ;20931
3010082;2101;1;DF1;      1;FIN;2010-04-23 18:30;2010-04-23 21:30; ; ;21011
3010082;2101;1;F01;      1; ;2010-01-09 09:00;2010-01-09 12:00; ; ;21011
3010082;2101;1;F01;      1;INTR;2010-03-01 18:30;2010-03-01 21:30; ; ;21011
3010082;2101;1;F01;      2; ;2010-01-16 09:00;2010-01-16 12:00; ; ;21011
3010082;2101;1;F01;      2;FIN;2010-04-23 18:30;2010-04-23 21:30; ; ;21011
3010082;2101;1;F01;      3; ;2010-01-23 09:00;2010-01-23 12:00; ; ;21011
3010082;2101;1;F01;      4; ;2010-01-30 09:00;2010-01-30 12:00; ; ;21011
3010082;2101;1;F01;      5; ;2010-02-06 09:00;2010-02-06 12:00; ; ;21011
3010082;2101;1;F01;      6; ;2010-02-13 09:00;2010-02-13 12:00; ; ;21011
3010082;2101;1;F01;      7; ;2010-02-20 09:00;2010-02-20 12:00; ; ;21011
3010082;2101;1;F01;      8; ;2010-03-13 09:00;2010-03-13 12:00; ; ;21011
3010082;2101;1;F01;      9; ;2010-03-20 09:00;2010-03-20 12:00; ; ;21011
3010082;2101;1;F01;     10; ;2010-03-27 09:00;2010-03-27 12:00; ; ;21011
3010082;2101;1;F01;     11; ;2010-04-10 09:00;2010-04-10 12:00; ; ;21011
3010082;2101;1;F01;     12; ;2010-04-17 09:00;2010-04-17 12:00; ; ;21011
3010082;2101;1;IJ4;      1; ;2010-01-11 08:30;2010-01-11 15:30; ; ;21011
3010082;2101;1;IJ4;      1;INTR;2010-03-01 18:30;2010-03-01 21:30; ; ;21011
3010082;2101;1;IJ4;      2; ;2010-01-25 08:30;2010-01-25 15:30; ; ;21011
3010082;2101;1;IJ4;      2;FIN;2010-04-23 18:30;2010-04-23 21:30; ; ;21011
3010082;2101;1;IJ4;      3; ;2010-02-08 08:30;2010-02-08 15:30; ; ;21011
3010082;2101;1;IJ4;      4; ;2010-03-08 08:30;2010-03-08 15:30; ; ;21011
3010082;2101;1;IJ4;      5; ;2010-03-22 08:30;2010-03-22 15:30; ; ;21011
3010082;2101;1;J01;      1; ;2010-01-06 08:30;2010-01-06 11:30; ; ;21011
3010082;2101;1;J01;      1;INTR;2010-03-01 18:30;2010-03-01 21:30; ; ;21011
3010082;2101;1;J01;      2; ;2010-01-13 08:30;2010-01-13 11:30; ; ;21011
3010082;2101;1;J01;      2;FIN;2010-04-23 18:30;2010-04-23 21:30; ; ;21011
3010082;2101;1;J01;      3; ;2010-01-20 08:30;2010-01-20 11:30; ; ;21011
3010082;2101;1;J01;      4; ;2010-01-27 08:30;2010-01-27 11:30; ; ;21011
3010082;2101;1;J01;      5; ;2010-02-03 08:30;2010-02-03 11:30; ; ;21011
3010082;2101;1;J01;      6; ;2010-02-10 08:30;2010-02-10 11:30; ; ;21011
3010082;2101;1;J01;      7; ;2010-02-17 08:30;2010-02-17 11:30; ; ;21011
3010082;2101;1;J01;      8; ;2010-03-10 08:30;2010-03-10 11:30; ; ;21011
3010082;2101;1;J01;      9; ;2010-03-17 08:30;2010-03-17 11:30; ; ;21011
3010082;2101;1;J01;     10; ;2010-03-24 08:30;2010-03-24 11:30; ; ;21011
3010082;2101;1;J01;     11; ;2010-03-31 08:30;2010-03-31 11:30; ; ;21011
3010082;2101;1;J01;     12; ;2010-04-07 08:30;2010-04-07 11:30; ; ;21011
3010082;2101;1;J02;      1; ;2010-01-05 15:30;2010-01-05 18:30; ; ;21011
3010082;2101;1;J02;      1;INTR;2010-03-01 18:30;2010-03-01 21:30; ; ;21011
3010082;2101;1;J02;      2; ;2010-01-12 15:30;2010-01-12 18:30; ; ;21011
3010082;2101;1;J02;      2;FIN;2010-04-23 18:30;2010-04-23 21:30; ; ;21011
3010082;2101;1;J02;      3; ;2010-01-19 15:30;2010-01-19 18:30; ; ;21011
3010082;2101;1;J02;      4; ;2010-01-26 15:30;2010-01-26 18:30; ; ;21011
3010082;2101;1;J02;      5; ;2010-02-02 15:30;2010-02-02 18:30; ; ;21011
3010082;2101;1;J02;      6; ;2010-02-09 15:30;2010-02-09 18:30; ; ;21011
3010082;2101;1;J02;      7; ;2010-02-16 15:30;2010-02-16 18:30; ; ;21011
3010082;2101;1;J02;      8; ;2010-03-09 15:30;2010-03-09 18:30; ; ;21011
3010082;2101;1;J02;      9; ;2010-03-16 15:30;2010-03-16 18:30; ; ;21011
3010082;2101;1;J02;     10; ;2010-03-23 15:30;2010-03-23 18:30; ; ;21011
3010082;2101;1;J02;     11; ;2010-03-30 15:30;2010-03-30 18:30; ; ;21011
3010082;2101;1;J02;     12; ;2010-04-06 15:30;2010-04-06 18:30; ; ;21011
3010082;2101;1;J03;      1; ;2010-01-07 15:30;2010-01-07 18:30; ; ;21011
3010082;2101;1;J03;      1;INTR;2010-03-01 18:30;2010-03-01 21:30; ; ;21011
3010082;2101;1;J03;      2; ;2010-01-14 15:30;2010-01-14 18:30; ; ;21011
3010082;2101;1;J03;      2;FIN;2010-04-23 18:30;2010-04-23 21:30; ; ;21011
3010082;2101;1;J03;      3; ;2010-01-21 15:30;2010-01-21 18:30; ; ;21011
3010082;2101;1;J03;      4; ;2010-01-28 15:30;2010-01-28 18:30; ; ;21011
3010082;2101;1;J03;      5; ;2010-02-04 15:30;2010-02-04 18:30; ; ;21011
3010082;2101;1;J03;      6; ;2010-02-11 15:30;2010-02-11 18:30; ; ;21011
3010082;2101;1;J03;      7; ;2010-02-18 15:30;2010-02-18 18:30; ; ;21011
3010082;2101;1;J03;      8; ;2010-03-11 15:30;2010-03-11 18:30; ; ;21011
3010082;2101;1;J03;      9; ;2010-03-18 15:30;2010-03-18 18:30; ; ;21011
3010082;2101;1;J03;     10; ;2010-03-25 15:30;2010-03-25 18:30; ; ;21011
3010082;2101;1;J03;     11; ;2010-04-01 15:30;2010-04-01 18:30; ; ;21011
3010082;2101;1;J03;     12; ;2010-04-08 15:30;2010-04-08 18:30; ; ;21011
3010082;2101;1;LG1;      1; ;2010-01-08 15:30;2010-01-08 18:30; ; ;21011
3010082;2101;1;LG1;      1;INTR;2010-03-01 18:30;2010-03-01 21:30; ; ;21011
3010082;2101;1;LG1;      2; ;2010-01-15 15:30;2010-01-15 18:30; ; ;21011
3010082;2101;1;LG1;      2;FIN;2010-04-23 18:30;2010-04-23 21:30; ; ;21011
3010082;2101;1;LG1;      3; ;2010-01-22 15:30;2010-01-22 18:30; ; ;21011
3010082;2101;1;LG1;      4; ;2010-01-29 15:30;2010-01-29 18:30; ; ;21011
3010082;2101;1;LG1;      5; ;2010-02-05 15:30;2010-02-05 18:30; ; ;21011
3010082;2101;1;LG1;      6; ;2010-02-12 15:30;2010-02-12 18:30; ; ;21011
3010082;2101;1;LG1;      7; ;2010-02-19 15:30;2010-02-19 18:30; ; ;21011
3010082;2101;1;LG1;      8; ;2010-03-12 15:30;2010-03-12 18:30; ; ;21011
3010082;2101;1;LG1;      9; ;2010-03-19 15:30;2010-03-19 18:30; ; ;21011
3010082;2101;1;LG1;     10; ;2010-03-26 15:30;2010-03-26 18:30; ; ;21011
3010082;2101;1;LG1;     11; ;2010-04-09 15:30;2010-04-09 18:30; ; ;21011
3010082;2101;1;LG1;     12; ;2010-04-13 15:30;2010-04-13 18:30; ; ;21011
3010082;2101;1;LV1;      1; ;2010-01-04 18:45;2010-01-04 21:45; ; ;21011
3010082;2101;1;LV1;      1;INTR;2010-03-01 18:30;2010-03-01 21:30; ; ;21011
3010082;2101;1;LV1;      2; ;2010-01-11 18:45;2010-01-11 21:45; ; ;21011
3010082;2101;1;LV1;      2;FIN;2010-04-23 18:30;2010-04-23 21:30; ; ;21011
3010082;2101;1;LV1;      3; ;2010-01-18 18:45;2010-01-18 21:45; ; ;21011
3010082;2101;1;LV1;      4; ;2010-01-25 18:45;2010-01-25 21:45; ; ;21011
3010082;2101;1;LV1;      5; ;2010-02-01 18:45;2010-02-01 21:45; ; ;21011
3010082;2101;1;LV1;      6; ;2010-02-08 18:45;2010-02-08 21:45; ; ;21011
3010082;2101;1;LV1;      7; ;2010-02-15 18:45;2010-02-15 21:45; ; ;21011
3010082;2101;1;LV1;      8; ;2010-03-08 18:45;2010-03-08 21:45; ; ;21011
3010082;2101;1;LV1;      9; ;2010-03-15 18:45;2010-03-15 21:45; ; ;21011
3010082;2101;1;LV1;     10; ;2010-03-22 18:45;2010-03-22 21:45; ; ;21011
3010082;2101;1;LV1;     11; ;2010-03-29 18:45;2010-03-29 21:45; ; ;21011
3010082;2101;1;LV1;     12; ;2010-04-12 18:45;2010-04-12 21:45; ; ;21011
3010082;2101;1;W01;      1; ;2010-01-05 18:45;2010-01-05 21:45; ; ;21011
3010082;2101;1;W01;      1;INTR;2010-03-01 18:30;2010-03-01 21:30; ; ;21011
3010082;2101;1;W01;      2; ;2010-01-12 18:45;2010-01-12 21:45; ; ;21011
3010082;2101;1;W01;      2;FIN;2010-04-23 18:30;2010-04-23 21:30; ; ;21011
3010082;2101;1;W01;      3; ;2010-01-19 18:45;2010-01-19 21:45; ; ;21011
3010082;2101;1;W01;      4; ;2010-01-26 18:45;2010-01-26 21:45; ; ;21011
3010082;2101;1;W01;      5; ;2010-02-02 18:45;2010-02-02 21:45; ; ;21011
3010082;2101;1;W01;      6; ;2010-02-09 18:45;2010-02-09 21:45; ; ;21011
3010082;2101;1;W01;      7; ;2010-02-16 18:45;2010-02-16 21:45; ; ;21011
3010082;2101;1;W01;      8; ;2010-03-09 18:45;2010-03-09 21:45; ; ;21011
3010082;2101;1;W01;      9; ;2010-03-16 18:45;2010-03-16 21:45; ; ;21011
3010082;2101;1;W01;     10; ;2010-03-23 18:45;2010-03-23 21:45; ; ;21011
3010082;2101;1;W01;     11; ;2010-03-30 18:45;2010-03-30 21:45; ; ;21011
3010082;2101;1;W01;     12; ;2010-04-06 18:45;2010-04-06 21:45; ; ;21011
3010082;2102;1;DF1;      1;FIN;2010-06-27 13:30;2010-06-27 16:30; ; ;21021
3010082;2102;1;J01;      1; ;2010-05-06 12:00;2010-05-06 15:00; ; ;21021
3010082;2102;1;J01;      1;INTR;2010-06-06 13:30;2010-06-06 16:30; ; ;21021
3010082;2102;1;J01;      2; ;2010-05-10 12:00;2010-05-10 15:00; ; ;21021
3010082;2102;1;J01;      2;FIN;2010-06-27 13:30;2010-06-27 16:30; ; ;21021
3010082;2102;1;J01;      3; ;2010-05-13 12:00;2010-05-13 15:00; ; ;21021
3010082;2102;1;J01;      4; ;2010-05-17 12:00;2010-05-17 15:00; ; ;21021
3010082;2102;1;J01;      5; ;2010-05-20 12:00;2010-05-20 15:00; ; ;21021
3010082;2102;1;J01;      6; ;2010-05-24 12:00;2010-05-24 15:00; ; ;21021
3010082;2102;1;J01;      7; ;2010-05-27 12:00;2010-05-27 15:00; ; ;21021
3010082;2102;1;J01;      8; ;2010-06-07 12:00;2010-06-07 15:00; ; ;21021
3010082;2102;1;J01;      9; ;2010-06-10 12:00;2010-06-10 15:00; ; ;21021
3010082;2102;1;J01;     10; ;2010-06-14 12:00;2010-06-14 15:00; ; ;21021
3010082;2102;1;J01;     11; ;2010-06-17 12:00;2010-06-17 15:00; ; ;21021
3010082;2102;1;J01;     12; ;2010-06-21 12:00;2010-06-21 15:00; ; ;21021
3010082;2102;1;LG1;      1; ;2010-05-10 08:30;2010-05-10 15:30; ; ;21021
3010082;2102;1;LG1;      1;INTR;2010-06-06 13:30;2010-06-06 16:30; ; ;21021
3010082;2102;1;LG1;      2; ;2010-05-17 08:30;2010-05-17 15:30; ; ;21021
3010082;2102;1;LG1;      2;FIN;2010-06-27 13:30;2010-06-27 16:30; ; ;21021
3010082;2102;1;LG1;      3; ;2010-05-24 08:30;2010-05-24 15:30; ; ;21021
3010082;2102;1;LG1;      4; ;2010-06-07 08:30;2010-06-07 15:30; ; ;21021
3010082;2102;1;LG1;      5; ;2010-06-14 08:30;2010-06-14 15:30; ; ;21021
3010082;2102;1;LG1;      6; ;2010-06-21 08:30;2010-06-21 15:30; ; ;21021
3010082;2102;1;S01;      1; ;2010-05-08 09:00;2010-05-08 12:00; ; ;21021
3010082;2102;1;S01;      1;INTR;2010-06-06 13:30;2010-06-06 16:30; ; ;21021
3010082;2102;1;S01;      2; ;2010-05-12 18:45;2010-05-12 21:45; ; ;21021
3010082;2102;1;S01;      2;FIN;2010-06-27 13:30;2010-06-27 16:30; ; ;21021
3010082;2102;1;S01;      3; ;2010-05-15 09:00;2010-05-15 12:00; ; ;21021
3010082;2102;1;S01;      4; ;2010-05-19 18:45;2010-05-19 21:45; ; ;21021
3010082;2102;1;S01;      5; ;2010-05-22 09:00;2010-05-22 12:00; ; ;21021
3010082;2102;1;S01;      6; ;2010-05-26 18:45;2010-05-26 21:45; ; ;21021
3010082;2102;1;S01;      7; ;2010-05-29 09:00;2010-05-29 12:00; ; ;21021
3010082;2102;1;S01;      8; ;2010-06-09 18:45;2010-06-09 21:45; ; ;21021
3010082;2102;1;S01;      9; ;2010-06-12 09:00;2010-06-12 12:00; ; ;21021
3010082;2102;1;S01;     10; ;2010-06-16 18:45;2010-06-16 21:45; ; ;21021
3010082;2102;1;S01;     11; ;2010-06-19 09:00;2010-06-19 12:00; ; ;21021
3010082;2102;1;S01;     12; ;2010-06-23 18:45;2010-06-23 21:45; ; ;21021
