EMPLID;NOM;PRENOM;STATUS;EMAIL
11107369;user8756;user8756;Actif;user8756.user8756@hec.ca
11107376;user8757;user8757;Actif;user8757.user8757@hec.ca
11107378;user8758;user8758;Actif;user8758.user8758@hec.ca
11107381;user8759;user8759;Actif;user8759.user8759@hec.ca
11107382;user8760;user8760;Actif;user8760.user8760@hec.ca
11107386;user8761;user8761;Actif;user8761.user8761@hec.ca
11107387;user8762;user8762;Actif;user8762.user8762@hec.ca
11107395;user8763;user8763;Actif;user8763.user8763@hec.ca
11107397;user8764;user8764;Actif;user8764.user8764@hec.ca
11107412;user8765;user8765;Actif;user8765.user8765@hec.ca
11107415;user8766;user8766;Actif;user8766.user8766@hec.ca
11107416;user8767;user8767;Actif;user8767.user8767@hec.ca
11107417;user8768;user8768;Actif;user8768.user8768@hec.ca
11107419;user8769;user8769;Actif;user8769.user8769@hec.ca
11107423;user8770;user8770;Actif;user8770.user8770@hec.ca
11107425;user8771;user8771;Actif;user8771.user8771@hec.ca
11107447;user8772;user8772;Actif;user8772.user8772@hec.ca
11107452;user8773;user8773;Actif;user8773.user8773@hec.ca
11107453;user8774;user8774;Actif;user8774.user8774@hec.ca
11107456;user8775;user8775;Actif;user8775.user8775@hec.ca
11107472;user8776;user8776;Actif;user8776.user8776@hec.ca
11107474;user8777;user8777;Actif;user8777.user8777@hec.ca
11107511;user8778;user8778;Actif;user8778.user8778@hec.ca
11107516;user8779;user8779;Actif;user8779.user8779@hec.ca
11107518;user8780;user8780;Actif;user8780.user8780@hec.ca
11107530;user8781;user8781;Actif;user8781.user8781@hec.ca
11107535;user8782;user8782;Actif;user8782.user8782@hec.ca
11107537;user8783;user8783;Actif;user8783.user8783@hec.ca
11107544;user8784;user8784;Actif;user8784.user8784@hec.ca
11107546;user8785;user8785;Actif;user8785.user8785@hec.ca
11107558;user8786;user8786;Actif;user8786.user8786@hec.ca
11107566;user8787;user8787;Actif;user8787.user8787@hec.ca
11107571;user8788;user8788;Actif;user8788.user8788@hec.ca
11107587;user8789;user8789;Actif;user8789.user8789@hec.ca
11107619;user8790;user8790;Actif;user8790.user8790@hec.ca
11107631;user8791;user8791;Actif;user8791.user8791@hec.ca
11107633;user8792;user8792;Actif;user8792.user8792@hec.ca
11107646;user8793;user8793;Actif;user8793.user8793@hec.ca
11107661;user8794;user8794;Actif;user8794.user8794@hec.ca
11107664;user8795;user8795;Actif;user8795.user8795@hec.ca
11107698;user8796;user8796;Actif;user8796.user8796@hec.ca
11107712;user8797;user8797;Actif;user8797.user8797@hec.ca
11107720;user8798;user8798;Actif;user8798.user8798@hec.ca
11107722;user8799;user8799;Actif;user8799.user8799@hec.ca
11107732;user8800;user8800;Actif;user8800.user8800@hec.ca
11107745;user8801;user8801;Actif;user8801.user8801@hec.ca
11107752;user8802;user8802;Actif;user8802.user8802@hec.ca
11107758;user8803;user8803;Actif;user8803.user8803@hec.ca
11107763;user8804;user8804;Actif;user8804.user8804@hec.ca
11107775;user8805;user8805;Actif;user8805.user8805@hec.ca
11107776;user8806;user8806;Actif;user8806.user8806@hec.ca
11107792;user8807;user8807;Actif;user8807.user8807@hec.ca
11107794;user8808;user8808;Actif;user8808.user8808@hec.ca
11107796;user8809;user8809;Actif;user8809.user8809@hec.ca
11107797;user8810;user8810;Actif;user8810.user8810@hec.ca
11107801;user8811;user8811;Actif;user8811.user8811@hec.ca
11107805;user8812;user8812;Actif;user8812.user8812@hec.ca
11107806;user8813;user8813;Actif;user8813.user8813@hec.ca
11107809;user8814;user8814;Actif;user8814.user8814@hec.ca
11107814;user8815;user8815;Actif;user8815.user8815@hec.ca
11107815;user8816;user8816;Actif;user8816.user8816@hec.ca
11107819;user8817;user8817;Actif;user8817.user8817@hec.ca
11107822;user8818;user8818;Actif;user8818.user8818@hec.ca
11107824;user8819;user8819;Actif;user8819.user8819@hec.ca
11107826;user8820;user8820;Actif;user8820.user8820@hec.ca
11107828;user8821;user8821;Actif;user8821.user8821@hec.ca
11107829;user8822;user8822;Actif;user8822.user8822@hec.ca
11107830;user8823;user8823;Actif;user8823.user8823@hec.ca
11107831;user8824;user8824;Actif;user8824.user8824@hec.ca
11107832;user8825;user8825;Actif;user8825.user8825@hec.ca
11107836;user8826;user8826;Actif;user8826.user8826@hec.ca
11107839;user8827;user8827;Actif;user8827.user8827@hec.ca
11107845;user8828;user8828;Actif;user8828.user8828@hec.ca
11107852;user8829;user8829;Actif;user8829.user8829@hec.ca
11107861;user8830;user8830;Actif;user8830.user8830@hec.ca
11107866;user8831;user8831;Actif;user8831.user8831@hec.ca
11107870;user8832;user8832;Actif;user8832.user8832@hec.ca
11107875;user8833;user8833;Actif;user8833.user8833@hec.ca
11107876;user8834;user8834;Actif;user8834.user8834@hec.ca
11107877;user8835;user8835;Actif;user8835.user8835@hec.ca
11107878;user8836;user8836;Actif;user8836.user8836@hec.ca
11107879;user8837;user8837;Actif;user8837.user8837@hec.ca
11107880;user8838;user8838;Actif;user8838.user8838@hec.ca
11107881;user8839;user8839;Actif;user8839.user8839@hec.ca
11107884;user8840;user8840;Actif;user8840.user8840@hec.ca
11107886;user8841;user8841;Actif;user8841.user8841@hec.ca
11107889;user8842;user8842;Actif;user8842.user8842@hec.ca
11107892;user8843;user8843;Actif;user8843.user8843@hec.ca
11107893;user8844;user8844;Actif;user8844.user8844@hec.ca
11107894;user8845;user8845;Actif;user8845.user8845@hec.ca
11107896;user8846;user8846;Actif;user8846.user8846@hec.ca
11107897;user8847;user8847;Actif;user8847.user8847@hec.ca
11107904;user8848;user8848;Actif;user8848.user8848@hec.ca
11107908;user8849;user8849;Actif;user8849.user8849@hec.ca
11107910;user8850;user8850;Actif;user8850.user8850@hec.ca
11107911;user8851;user8851;Actif;user8851.user8851@hec.ca
11107918;user8852;user8852;Actif;user8852.user8852@hec.ca
11107920;user8853;user8853;Actif;user8853.user8853@hec.ca
11107921;user8854;user8854;Actif;user8854.user8854@hec.ca
11107925;user8855;user8855;Actif;user8855.user8855@hec.ca
11107929;user8856;user8856;Actif;user8856.user8856@hec.ca
11107931;user8857;user8857;Actif;user8857.user8857@hec.ca
11107933;user8858;user8858;Actif;user8858.user8858@hec.ca
11107936;user8859;user8859;Actif;user8859.user8859@hec.ca
11107937;user8860;user8860;Actif;user8860.user8860@hec.ca
11107939;user8861;user8861;Actif;user8861.user8861@hec.ca
11107942;user8862;user8862;Actif;user8862.user8862@hec.ca
11107945;user8863;user8863;Actif;user8863.user8863@hec.ca
11107950;user8864;user8864;Actif;user8864.user8864@hec.ca
11107964;user8865;user8865;Actif;user8865.user8865@hec.ca
11107967;user8866;user8866;Actif;user8866.user8866@hec.ca
11107968;user8867;user8867;Actif;user8867.user8867@hec.ca
11107971;user8868;user8868;Actif;user8868.user8868@hec.ca
11107973;user8869;user8869;Actif;user8869.user8869@hec.ca
11107996;user8870;user8870;Actif;user8870.user8870@hec.ca
11107999;user8871;user8871;Actif;user8871.user8871@hec.ca
11108001;user8872;user8872;Actif;user8872.user8872@hec.ca
11108003;user8873;user8873;Actif;user8873.user8873@hec.ca
11108004;user8874;user8874;Actif;user8874.user8874@hec.ca
11108006;user8875;user8875;Actif;user8875.user8875@hec.ca
11108007;user8876;user8876;Actif;user8876.user8876@hec.ca
11108010;user8877;user8877;Actif;user8877.user8877@hec.ca
11108011;user8878;user8878;Actif;user8878.user8878@hec.ca
11108015;user8879;user8879;Actif;user8879.user8879@hec.ca
11108017;user8880;user8880;Actif;user8880.user8880@hec.ca
11108047;user8881;user8881;Actif;user8881.user8881@hec.ca
11108048;user8882;user8882;Actif;user8882.user8882@hec.ca
11108054;user8883;user8883;Actif;user8883.user8883@hec.ca
11108066;user8884;user8884;Actif;user8884.user8884@hec.ca
11108074;user8885;user8885;Actif;user8885.user8885@hec.ca
11108084;user8886;user8886;Actif;user8886.user8886@hec.ca
11108085;user8887;user8887;Actif;user8887.user8887@hec.ca
11108087;user8888;user8888;Actif;user8888.user8888@hec.ca
11108103;user8889;user8889;Actif;user8889.user8889@hec.ca
11108104;user8890;user8890;Actif;user8890.user8890@hec.ca
11108105;user8891;user8891;Actif;user8891.user8891@hec.ca
11108106;user8892;user8892;Actif;user8892.user8892@hec.ca
11108108;user8893;user8893;Actif;user8893.user8893@hec.ca
11108119;user8894;user8894;Actif;user8894.user8894@hec.ca
11108124;user8895;user8895;Actif;user8895.user8895@hec.ca
11108130;user8896;user8896;Actif;user8896.user8896@hec.ca
11108135;user8897;user8897;Actif;user8897.user8897@hec.ca
11108137;user8898;user8898;Actif;user8898.user8898@hec.ca
11108138;user8899;user8899;Actif;user8899.user8899@hec.ca
11108143;user8900;user8900;Actif;user8900.user8900@hec.ca
11108145;user8901;user8901;Actif;user8901.user8901@hec.ca
11108146;user8902;user8902;Actif;user8902.user8902@hec.ca
11108152;user8903;user8903;Actif;user8903.user8903@hec.ca
11108153;user8904;user8904;Actif;user8904.user8904@hec.ca
11108156;user8905;user8905;Actif;user8905.user8905@hec.ca
11108164;user8906;user8906;Actif;user8906.user8906@hec.ca
11108165;user8907;user8907;Actif;user8907.user8907@hec.ca
11108170;user8908;user8908;Actif;user8908.user8908@hec.ca
11108171;user8909;user8909;Actif;user8909.user8909@hec.ca
11108172;user8910;user8910;Actif;user8910.user8910@hec.ca
11108173;user8911;user8911;Actif;user8911.user8911@hec.ca
11108179;user8912;user8912;Actif;user8912.user8912@hec.ca
11108180;user8913;user8913;Actif;user8913.user8913@hec.ca
11108183;user8914;user8914;Actif;user8914.user8914@hec.ca
11108186;user8915;user8915;Actif;user8915.user8915@hec.ca
11108187;user8916;user8916;Actif;user8916.user8916@hec.ca
11108188;user8917;user8917;Actif;user8917.user8917@hec.ca
11108189;user8918;user8918;Actif;user8918.user8918@hec.ca
11108191;user8919;user8919;Actif;user8919.user8919@hec.ca
11108192;user8920;user8920;Actif;user8920.user8920@hec.ca
11108193;user8921;user8921;Actif;user8921.user8921@hec.ca
11108197;user8922;user8922;Actif;user8922.user8922@hec.ca
11108204;user8923;user8923;Actif;user8923.user8923@hec.ca
11108207;user8924;user8924;Actif;user8924.user8924@hec.ca
11108209;user8925;user8925;Actif;user8925.user8925@hec.ca
11108211;user8926;user8926;Actif;user8926.user8926@hec.ca
11108215;user8927;user8927;Actif;user8927.user8927@hec.ca
11108218;user8928;user8928;Actif;user8928.user8928@hec.ca
11108220;user8929;user8929;Actif;user8929.user8929@hec.ca
11108224;user8930;user8930;Actif;user8930.user8930@hec.ca
11108250;user8931;user8931;Actif;user8931.user8931@hec.ca
11108252;user8932;user8932;Actif;user8932.user8932@hec.ca
11108254;user8933;user8933;Actif;user8933.user8933@hec.ca
11108280;user8934;user8934;Actif;user8934.user8934@hec.ca
11108281;user8935;user8935;Actif;user8935.user8935@hec.ca
11108282;user8936;user8936;Actif;user8936.user8936@hec.ca
11108283;user8937;user8937;Actif;user8937.user8937@hec.ca
11108287;user8938;user8938;Actif;user8938.user8938@hec.ca
11108290;user8939;user8939;Actif;user8939.user8939@hec.ca
11108295;user8940;user8940;Actif;user8940.user8940@hec.ca
11108296;user8941;user8941;Actif;user8941.user8941@hec.ca
11108314;user8942;user8942;Actif;user8942.user8942@hec.ca
11108320;user8943;user8943;Actif;user8943.user8943@hec.ca
11108323;user8944;user8944;Actif;user8944.user8944@hec.ca
11108326;user8945;user8945;Actif;user8945.user8945@hec.ca
11108327;user8946;user8946;Actif;user8946.user8946@hec.ca
11108330;user8947;user8947;Actif;user8947.user8947@hec.ca
11108334;user8948;user8948;Actif;user8948.user8948@hec.ca
11108335;user8949;user8949;Actif;user8949.user8949@hec.ca
11108339;user8950;user8950;Actif;user8950.user8950@hec.ca
11108341;user8951;user8951;Actif;user8951.user8951@hec.ca
11108350;user8952;user8952;Actif;user8952.user8952@hec.ca
11108359;user8953;user8953;Actif;user8953.user8953@hec.ca
11108368;user8954;user8954;Actif;user8954.user8954@hec.ca
11108372;user8955;user8955;Actif;user8955.user8955@hec.ca
11108373;user8956;user8956;Actif;user8956.user8956@hec.ca
11108377;user8957;user8957;Actif;user8957.user8957@hec.ca
11108378;user8958;user8958;Actif;user8958.user8958@hec.ca
11108381;user8959;user8959;Actif;user8959.user8959@hec.ca
11108391;user8960;user8960;Actif;user8960.user8960@hec.ca
11108393;user8961;user8961;Actif;user8961.user8961@hec.ca
11108397;user8962;user8962;Actif;user8962.user8962@hec.ca
11108398;user8963;user8963;Actif;user8963.user8963@hec.ca
11108399;user8964;user8964;Actif;user8964.user8964@hec.ca
11108400;user8965;user8965;Actif;user8965.user8965@hec.ca
11108401;user8966;user8966;Actif;user8966.user8966@hec.ca
11108404;user8967;user8967;Actif;user8967.user8967@hec.ca
11108405;user8968;user8968;Actif;user8968.user8968@hec.ca
11108406;user8969;user8969;Actif;user8969.user8969@hec.ca
11108409;user8970;user8970;Actif;user8970.user8970@hec.ca
11108421;user8971;user8971;Actif;user8971.user8971@hec.ca
11108423;user8972;user8972;Actif;user8972.user8972@hec.ca
11108425;user8973;user8973;Actif;user8973.user8973@hec.ca
11108433;user8974;user8974;Actif;user8974.user8974@hec.ca
11108435;user8975;user8975;Actif;user8975.user8975@hec.ca
11108439;user8976;user8976;Actif;user8976.user8976@hec.ca
11108440;user8977;user8977;Actif;user8977.user8977@hec.ca
11108441;user8978;user8978;Actif;user8978.user8978@hec.ca
11108449;user8979;user8979;Actif;user8979.user8979@hec.ca
11108451;user8980;user8980;Actif;user8980.user8980@hec.ca
11108452;user8981;user8981;Actif;user8981.user8981@hec.ca
11108459;user8982;user8982;Actif;user8982.user8982@hec.ca
11108463;user8983;user8983;Actif;user8983.user8983@hec.ca
11108465;user8984;user8984;Actif;user8984.user8984@hec.ca
11108470;user8985;user8985;Actif;user8985.user8985@hec.ca
11108471;user8986;user8986;Actif;user8986.user8986@hec.ca
11108472;user8987;user8987;Actif;user8987.user8987@hec.ca
11108473;user8988;user8988;Actif;user8988.user8988@hec.ca
11108478;user8989;user8989;Actif;user8989.user8989@hec.ca
11108479;user8990;user8990;Actif;user8990.user8990@hec.ca
11108482;user8991;user8991;Actif;user8991.user8991@hec.ca
11108485;user8992;user8992;Actif;user8992.user8992@hec.ca
11108489;user8993;user8993;Actif;user8993.user8993@hec.ca
11108490;user8994;user8994;Actif;user8994.user8994@hec.ca
11108496;user8995;user8995;Actif;user8995.user8995@hec.ca
11108497;user8996;user8996;Actif;user8996.user8996@hec.ca
11108498;user8997;user8997;Actif;user8997.user8997@hec.ca
11108500;user8998;user8998;Actif;user8998.user8998@hec.ca
11108501;user8999;user8999;Actif;user8999.user8999@hec.ca
11108502;user9000;user9000;Actif;user9000.user9000@hec.ca
11108505;user9001;user9001;Actif;user9001.user9001@hec.ca
11108506;user9002;user9002;Actif;user9002.user9002@hec.ca
11108507;user9003;user9003;Actif;user9003.user9003@hec.ca
11108508;user9004;user9004;Actif;user9004.user9004@hec.ca
11108511;user9005;user9005;Actif;user9005.user9005@hec.ca
11108516;user9006;user9006;Actif;user9006.user9006@hec.ca
11108517;user9007;user9007;Actif;user9007.user9007@hec.ca
11108518;user9008;user9008;Actif;user9008.user9008@hec.ca
11108522;user9009;user9009;Actif;user9009.user9009@hec.ca
11108526;user9010;user9010;Actif;user9010.user9010@hec.ca
11108537;user9011;user9011;Actif;user9011.user9011@hec.ca
11108540;user9012;user9012;Actif;user9012.user9012@hec.ca
11108542;user9013;user9013;Actif;user9013.user9013@hec.ca
11108543;user9014;user9014;Actif;user9014.user9014@hec.ca
11108550;user9015;user9015;Actif;user9015.user9015@hec.ca
11108551;user9016;user9016;Actif;user9016.user9016@hec.ca
11108566;user9017;user9017;Actif;user9017.user9017@hec.ca
11108589;user9018;user9018;Actif;user9018.user9018@hec.ca
11108591;user9019;user9019;Actif;user9019.user9019@hec.ca
11108592;user9020;user9020;Actif;user9020.user9020@hec.ca
11108599;user9021;user9021;Actif;user9021.user9021@hec.ca
11108600;user9022;user9022;Actif;user9022.user9022@hec.ca
11108604;user9023;user9023;Actif;user9023.user9023@hec.ca
11108606;user9024;user9024;Actif;user9024.user9024@hec.ca
11108611;user9025;user9025;Actif;user9025.user9025@hec.ca
11108616;user9026;user9026;Actif;user9026.user9026@hec.ca
11108635;user9027;user9027;Actif;user9027.user9027@hec.ca
11108641;user9028;user9028;Actif;user9028.user9028@hec.ca
11108644;user9029;user9029;Actif;user9029.user9029@hec.ca
11108646;user9030;user9030;Actif;user9030.user9030@hec.ca
11108647;user9031;user9031;Actif;user9031.user9031@hec.ca
11108648;user9032;user9032;Actif;user9032.user9032@hec.ca
11108650;user9033;user9033;Actif;user9033.user9033@hec.ca
11108652;user9034;user9034;Actif;user9034.user9034@hec.ca
11108655;user9035;user9035;Actif;user9035.user9035@hec.ca
11108707;user9036;user9036;Actif;user9036.user9036@hec.ca
11108710;user9037;user9037;Actif;user9037.user9037@hec.ca
11108726;user9038;user9038;Actif;user9038.user9038@hec.ca
11108728;user9039;user9039;Actif;user9039.user9039@hec.ca
11108738;user9040;user9040;Actif;user9040.user9040@hec.ca
11108749;user9041;user9041;Actif;user9041.user9041@hec.ca
11108757;user9042;user9042;Actif;user9042.user9042@hec.ca
11108759;user9043;user9043;Actif;user9043.user9043@hec.ca
11108763;user9044;user9044;Actif;user9044.user9044@hec.ca
11108764;user9045;user9045;Actif;user9045.user9045@hec.ca
11108769;user9046;user9046;Actif;user9046.user9046@hec.ca
11108774;user9047;user9047;Actif;user9047.user9047@hec.ca
11108786;user9048;user9048;Actif;user9048.user9048@hec.ca
11108789;user9049;user9049;Actif;user9049.user9049@hec.ca
11108791;user9050;user9050;Actif;user9050.user9050@hec.ca
11108792;user9051;user9051;Actif;user9051.user9051@hec.ca
11108793;user9052;user9052;Actif;user9052.user9052@hec.ca
11108794;user9053;user9053;Actif;user9053.user9053@hec.ca
11108795;user9054;user9054;Actif;user9054.user9054@hec.ca
11108797;user9055;user9055;Actif;user9055.user9055@hec.ca
11108798;user9056;user9056;Actif;user9056.user9056@hec.ca
11108804;user9057;user9057;Actif;user9057.user9057@hec.ca
11108815;user9058;user9058;Actif;user9058.user9058@hec.ca
11108819;user9059;user9059;Actif;user9059.user9059@hec.ca
11108821;user9060;user9060;Actif;user9060.user9060@hec.ca
11108822;user9061;user9061;Actif;user9061.user9061@hec.ca
11108823;user9062;user9062;Actif;user9062.user9062@hec.ca
11108825;user9063;user9063;Actif;user9063.user9063@hec.ca
11108826;user9064;user9064;Actif;user9064.user9064@hec.ca
11108827;user9065;user9065;Actif;user9065.user9065@hec.ca
11108830;user9066;user9066;Actif;user9066.user9066@hec.ca
